sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
FEMENINO;SERVICIO;PELUQUERIA;SANTA MONICA;3;12.0;2018-06-27;7800000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;2;9.0;2017-10-05;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;MORAVIA;2;4.0;2018-07-26;7800000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;MANTENIMIENTO EN;ROBLEDO;2;7.0;2018-11-14;7500000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;ALMACEN DE ROPA EN;VILLATINA;1;8.0;2016-10-04;4000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;COMIDAS RAPIDAS;VERSALLES NO. 2;1;3.0;2017-11-20;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;EL SALVADOR;3;9.0;2018-08-17;5000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;BELEN;3;16.0;2018-04-25;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;NUEVOS CONQUISTADORES;2;13.0;2017-11-10;2500000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;VARIEDADES;ROBLEDO;2;7.0;2018-04-06;7800000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN CRISTOBAL;3;60.0;2019-04-08;8000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;PICACHO;2;6.0;2017-06-01;4400000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;2017-07-24;7000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;CERRAJERIA;MANRIQUE CENTRAL NO. 2;2;3.0;2016-03-14;4000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;LA MILAGROSA;3;9.0;2018-02-21;4000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ROBLEDO;1;7.0;2018-04-16;4000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;RECICLAJE;BELEN;3;16.0;2017-05-30;7000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;LA MILAGROSA;3;9.0;2016-10-31;6800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;BARRIO CAICEDO;2;9.0;2017-04-07;1500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;20 DE JULIO;1;13.0;2018-11-13;6000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;CAMPO VALDES NO. 1;3;4.0;2016-03-28;1300000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;LA FRANCIA;2;2.0;2018-06-22;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;BOSTON;3;10.0;2017-02-06;7377000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;PICACHO;1;6.0;2018-12-06;7000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;ARANJUEZ;2;4.0;2016-04-13;4000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;PICACHO;1;6.0;2018-10-03;5250000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA DE HELADOS;PLAYON DE LOS ;2;2.0;2017-11-28;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;PAPELERIA;CASTILLA;3;5.0;2016-08-18;2000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;2018-01-29;7300000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;ANDALUCIA;2;2.0;2017-04-17;7000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;EBANISTARIA;POPULAR;1;1.0;2017-09-13;7000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;PELUQUERIA;ROBLEDO;2;7.0;2018-04-27;2000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;PABLO VI;2;2.0;2018-03-14;4000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;3;9.0;2018-12-10;2000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;LA LADERA;3;8.0;2016-11-16;6800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;3;7.0;2017-08-02;5000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;COMIDAS RAPIDAS;ENCISO;2;8.0;2018-10-22;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;GRANERO;CABECERA SAN ANTONIO ;3;80.0;2017-02-14;5000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;BARBERIA;ROBLEDO;1;7.0;2018-06-01;7800000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;CARPINTERIA;BELALCAZAR;2;5.0;2019-01-25;7300000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;VILLATINA;1;8.0;2019-02-27;6000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;20 DE JULIO;2;13.0;2016-11-16;3500000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;TIENDA DE HELADOS;SAN JAVIER NO.1;3;13.0;2017-04-19;7000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;SANTO DOMINGO SAVIO ;2;1.0;2016-03-10;6890000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;2016-12-30;6000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;LAVADERO DE;ROBLEDO;2;7.0;2018-10-03;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE ORIENTAL;2;3.0;2018-05-25;782000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;ROBLEDO;3;7.0;2018-10-03;2000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;3;7.0;2016-11-09;6000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;ANDALUCIA;2;2.0;2017-11-27;3000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;2;9.0;2017-06-12;7300000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;VARIEDADES;SANTA CRUZ;2;2.0;2017-02-03;6000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;LAS BRISAS;3;5.0;2019-02-11;8281000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;RESTAURANTE;MORAVIA;2;4.0;2018-09-05;7000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;ROBLEDO;2;7.0;2018-10-03;7800000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;LA FLORESTA;2;12.0;2018-10-26;5000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;MANTENIMIENTO EN;MANRIQUE ORIENTAL;2;3.0;2018-08-06;7000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;COMIDAS RAPIDAS;KENNEDY;2;6.0;2017-02-23;5000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;SAN JAVIER NO.1;1;13.0;2017-09-12;7300000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;MANRIQUE CENTRAL NO. 2;1;3.0;2016-03-30;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;EL PESEBRE;1;13.0;2017-08-28;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;TIENDA;LA LIBERTAD;2;8.0;2018-06-27;7800000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;CAFE E INTERNET;ALFONSO LOPEZ;3;5.0;2016-02-20;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;ENCISO;2;8.0;2016-09-27;6800000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;BARBERIA;POPULAR;2;1.0;2018-05-30;7000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;CAMPO VALDES NO. 1;3;4.0;2017-01-19;4000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;MORAVIA;1;4.0;2018-04-17;5000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN CRISTOBAL;2;60.0;2018-11-22;1000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;TIENDA;BUENOS AIRES;3;9.0;2017-10-03;6251000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;SANTO DOMINGO SAVIO ;1;1.0;2017-04-06;2000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;2017-04-19;6000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;PUBLICIDAD Y;ROBLEDO;2;7.0;2018-02-22;19000000.0;EMPRESARIAL ED
FEMENINO;AGROPECUARIA;SEMBRADOS;CABECERA SAN CRISTOBAL;2;60.0;2017-09-01;14000000.0;AGROPECUARIA
MASCULINO;COMERCIO;RESTAURANTE;MANRIQUE ORIENTAL;1;3.0;2017-07-13;7370000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;CALASANZ;2;12.0;2018-11-08;3000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;2017-07-11;4500000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;POPULAR;2;1.0;2018-03-06;7000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;MORAVIA;1;4.0;2018-03-15;4000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;MARROQUINERIA;LOS MANGOS;1;8.0;2019-02-12;8281000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;POPULAR;1;1.0;2018-05-25;2000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;FABRICA DE PRODUCTOS;MIRAVALLE;3;16.0;2018-06-07;6000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;FABRICA DE;LORETO;3;9.0;2017-02-07;5500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;FABRICA DE;SAN DIEGO;2;10.0;2016-01-20;6000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;MORAVIA;2;4.0;2017-10-31;7000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;MORAVIA;1;4.0;2016-06-21;1500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;FABRICA DE;CABECERA SAN ANTONIO ;3;80.0;2016-12-02;6000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;LEGUMBRERIA;CABECERA SAN CRISTOBAL;2;60.0;2018-02-08;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;BARRIO CAICEDO;1;9.0;2018-05-28;7000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;1;4.0;2018-07-13;1000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;FABRICA DE PRODUCTOS;MANRIQUE CENTRAL NO. 1;2;4.0;2018-11-13;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;POPULAR;2;1.0;2018-07-16;7800000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;FABRICA DE;BELEN;3;16.0;2019-03-27;8200000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;PUBLICIDAD Y;ROBLEDO;3;7.0;2017-05-23;7377000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;CAFE E INTERNET;SANTO DOMINGO SAVIO ;3;1.0;2017-09-27;7370000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;DISTRIBUIDORA DE;MORAVIA;2;4.0;2016-08-09;3500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;VARIEDADES;SAN JAVIER NO.1;3;13.0;2018-02-06;4000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;2018-04-19;5000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;VARIEDADES;DOCE DE OCTUBRE NO.1;2;6.0;2017-09-15;73000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;DOCE DE OCTUBRE NO.1;2;6.0;2016-09-20;6890000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;TALLER DE MECANICA;CABECERA SAN ANTONIO ;2;80.0;2016-10-13;6890000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;GRANIZAL;1;1.0;2016-06-22;6000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;EL COMPROMISO;1;1.0;2018-05-25;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;POPULAR;2;1.0;2018-04-10;7800000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;BELEN;3;16.0;2018-10-03;5000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;PANADERIA;GUAYABAL;3;15.0;2017-01-19;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;TIENDA;MANRIQUE ORIENTAL;2;3.0;2016-08-29;1200000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;PELUQUERIA;GUAYABAL;2;15.0;2017-06-27;4000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;PRODUCTOS DE BELLEZA;BELLO HORIZONTE;2;7.0;2016-07-12;3000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;TIENDA;ROBLEDO;2;7.0;2017-11-16;7300000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;RESTAURANTE;ROBLEDO;3;7.0;2017-04-24;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;FABRICA DE PRODUCTOS;DOCE DE OCTUBRE NO.1;2;6.0;2018-07-11;2000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;FABRICA DE ALIMENTOS;ROBLEDO;2;7.0;2018-09-24;6000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;ENCISO;2;8.0;2018-11-15;6000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;PLAYON DE LOS ;2;2.0;2016-04-07;6890000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;CASTILLA;2;5.0;2019-03-13;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;ARANJUEZ;3;4.0;2018-11-01;7800000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;CARPINTERIA;CABECERA SAN ANTONIO ;2;80.0;2017-07-13;5000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;CAFE E INTERNET;ROBLEDO;2;7.0;2019-01-31;8281000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;RESTAURANTE;POPULAR;2;1.0;2017-02-10;7300000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;RESTAURANTE;SANTA CRUZ;2;2.0;2017-03-14;4000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;ARANJUEZ;2;4.0;2017-07-17;5000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;BELALCAZAR;3;5.0;2016-12-14;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;2016-09-30;6890000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;CASTILLA;3;5.0;2018-09-21;7800000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;LA FLORESTA;2;12.0;2017-04-07;6000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;RESTAURANTE;LA FRANCIA;1;2.0;2017-05-09;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;PANADERIA;DOCE DE OCTUBRE NO.1;2;6.0;2018-04-04;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN ANTONIO ;2;80.0;2018-09-10;7000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;2;4.0;2017-10-19;7000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;MARROQUINERIA;20 DE JULIO;2;13.0;2018-11-09;1300000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;POPULAR;2;1.0;2016-11-02;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;ROBLEDO;1;7.0;2016-11-03;4000000.0;MICROEMPRESARIAL
FEMENINO;AGROPECUARIA;CRIADERO DE ANIMALES;SANTA ELENA CENTRAL;2;90.0;2017-05-03;10000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;PLAYON DE LOS ;2;2.0;2017-01-31;7377000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN CRISTOBAL;2;60.0;2018-10-30;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA DE HELADOS;MANRIQUE CENTRAL NO. 2;2;3.0;2016-02-26;6500000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;OLAYA HERRERA;2;7.0;2018-01-17;7800000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;RESTAURANTE;LAS PALMAS;3;10.0;2017-07-07;7370000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;SANTANDER;1;6.0;2016-05-26;4000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;ARANJUEZ;2;4.0;2018-08-09;7000000.0;MICROEMPRESARIAL
FEMENINO;AGROPECUARIA;SEMBRADOS;CABECERA SAN ANTONIO ;3;80.0;2017-02-06;11000000.0;JURIDICA Y CAP SEMILLA
FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 1;2;4.0;2018-11-16;7800000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN CRISTOBAL;2;60.0;2018-09-24;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;BELEN;2;13.0;2017-11-02;7377000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;METROPOLITANO;1;13.0;2018-04-05;2000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;MANRIQUE CENTRAL NO. 2;2;3.0;2018-04-16;2500000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;SANTA CRUZ;2;2.0;2018-06-01;4000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;2017-08-28;2000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;2018-04-03;2000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;COMIDAS RAPIDAS;LA FLORESTA;2;12.0;2018-08-02;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;2;7.0;2019-06-05;8200000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;2017-09-27;7300000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;MANRIQUE CENTRAL NO. 1;2;4.0;2018-09-24;2000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;CHARCUTERIA;TEJELO;3;5.0;2018-05-02;7800000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;MANTENIMIENTO EN;CASTILLA;3;5.0;2018-10-25;7800000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;CARPINELO;1;1.0;2018-05-29;1000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;1;4.0;2016-08-16;2000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;BOSTON;3;10.0;2018-09-10;7800000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;JOYERIA;ARANJUEZ;3;4.0;2016-03-17;3000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;MANRIQUE CENTRAL NO. 1;2;4.0;2017-02-14;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;LA FLORESTA;3;12.0;2018-06-06;7800000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;BARBERIA;CENTRO ADMTIVO;2;10.0;2019-05-06;3000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;DROGUERIA;PAJARITO;2;7.0;2017-06-29;7300000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;LA LIBERTAD;2;8.0;2018-10-31;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;CARPINTERIA;TOSCANA;2;5.0;2017-11-01;7300000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;BELEN;2;16.0;2017-08-14;7300000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;JOYERIA;SAN JAVIER NO.1;2;13.0;2017-11-21;7377000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;LA SALLE;2;3.0;2019-06-11;8000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE CALZADO;CALASANZ;2;12.0;2017-10-17;7377000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;CHARCUTERIA;MORAVIA;2;4.0;2016-11-18;2000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;LAVADERO DE;CABECERA SAN CRISTOBAL;2;60.0;2018-08-01;3000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;POPULAR;2;14.0;2019-05-22;7000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;PAPELERIA;PEDREGAL;3;6.0;2017-08-14;6000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;BARRIO CAICEDO;1;9.0;2019-04-08;4500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;MANRIQUE CENTRAL NO. 1;1;4.0;2019-02-26;7500000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;COMIDAS RAPIDAS;VRDA. SAN CRISTOBAL ;2;60.0;2016-02-20;6890000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;2;9.0;2019-04-03;6000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TALLER DE MECANICA;BARRIO CAICEDO;2;9.0;2018-05-04;6000000.0;MICROEMPRESARIAL
MASCULINO;INDUSTRIA;FABRICA DE;SANTA CRUZ;1;2.0;2019-06-28;7500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;PELUQUERIA;LA FLORESTA;3;12.0;2018-06-20;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;ALMACEN DE ROPA EN;CAMPO VALDES NO. 1;1;4.0;2017-07-13;4000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;SERVICIOS;SAN JAVIER NO.1;3;13.0;2018-06-27;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 1;3;4.0;2017-08-25;7370000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;RESTAURANTE;ROBLEDO;2;7.0;2016-08-26;6890000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;ROBLEDO;3;7.0;2019-06-18;8281160.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;COMIDAS RAPIDAS;NUEVOS CONQUISTADORES;1;13.0;2017-04-18;1500000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;SANTO DOMINGO SAVIO ;1;1.0;2018-09-20;4000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;3;9.0;2017-09-01;7377000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;PRODUCTOS DE BELLEZA;LA ISLA;2;2.0;2018-10-31;7000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;EL COMPROMISO;1;1.0;2018-04-03;7800000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;GRANERO;PICACHO;1;6.0;2018-11-22;7800000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;BUENOS AIRES;3;9.0;2017-11-29;4000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;TIENDA;VILLA HERMOSA;2;8.0;2018-05-02;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;TIENDA;SANTO DOMINGO SAVIO ;1;3.0;2018-11-09;7600000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;RESTAURANTE;ROBLEDO;3;7.0;2017-06-27;7000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;CAMPO VALDES NO. 1;3;4.0;2018-03-06;2000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;SANTO DOMINGO SAVIO ;1;1.0;2016-08-19;3000000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;VARIEDADES;SAN JAVIER NO.1;3;13.0;2018-12-06;7500000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;BILLARES;GRANIZAL;1;1.0;2018-07-13;6000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;FABRICA DE;ROBLEDO;2;7.0;2018-02-19;3000000.0;MICROEMPRESARIAL
MASCULINO;SERVICIO;COMIDAS RAPIDAS;EL SALVADOR;3;9.0;2016-10-10;4000000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;BARRIO CAICEDO;2;9.0;2017-06-14;6500000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;1;4.0;2016-11-04;6890000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;CENTRO ADMTIVO;3;10.0;2017-11-07;2000000.0;MICROEMPRESARIAL
MASCULINO;COMERCIO;VARIEDADES;POPULAR;2;1.0;2018-07-18;7800000.0;MICROEMPRESARIAL
FEMENINO;SERVICIO;MANTENIMIENTO EN;CASTILLA;3;5.0;2018-05-22;7860000.0;MICROEMPRESARIAL
FEMENINO;COMERCIO;VARIEDADES;CARPINELO;2;1.0;2017-03-27;7000000.0;MICROEMPRESARIAL
FEMENINO;INDUSTRIA;MISCELANEA;PEDREGAL;3;6.0;2016-08-30;3000000.0;MICROEMPRESARIAL
